Row.names	gene.symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000826	Dnajc5	DnaJ (Hsp40) homolog, subfamily C, member 5 [Source:MGI Symbol;Acc:MGI:892995]	2454.67556813044	-0.0580665270844465	0.0783840321571556	-0.740795356993455	0.458817530797609	0.661560951938754
ENSMUSG00000000827	Tpd52l2	tumor protein D52-like 2 [Source:MGI Symbol;Acc:MGI:1913564]	1934.17443867639	-0.00421771431988381	0.0850942700900964	-0.0495651976968386	0.960468880741775	0.9793425480195
ENSMUSG00000000838	Fmr1	fragile X mental retardation syndrome 1 [Source:MGI Symbol;Acc:MGI:95564]	1155.68819225733	0.176834944702429	0.110064981449113	1.60664129838777	0.108133077558641	0.26472088892794
ENSMUSG00000000861	Bcl11a	B cell CLL/lymphoma 11A (zinc finger protein) [Source:MGI Symbol;Acc:MGI:106190]	11.0289383759418	0.29756248789968	0.674579748015114	0.441107947244531	0.65913485035984	0.809659551252935
ENSMUSG00000000869	Il4	interleukin 4 [Source:MGI Symbol;Acc:MGI:96556]	39.7571280042068	0.443490346718328	0.368193896506751	1.20450216835736	0.2283955444773	0.429925172793485
ENSMUSG00000000876	Pxmp4	peroxisomal membrane protein 4 [Source:MGI Symbol;Acc:MGI:1891701]	152.725456103529	-0.0483936353669437	0.19357907661029	-0.24999414303628	0.802591878039732	0.897707334508943
ENSMUSG00000000881	Dlg3	discs, large homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1888986]	463.072039669044	-0.0178590681922932	0.125075311978277	-0.142786517257658	0.886458785636634	0.941815197871707
ENSMUSG00000000884	Gnb1l	guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:MGI Symbol;Acc:MGI:1338057]	222.713007100669	-0.287164019418276	0.170216863824285	-1.68704799845634	0.0915941229410137	0.235384348818276
ENSMUSG00000000901	Mmp11	matrix metallopeptidase 11 [Source:MGI Symbol;Acc:MGI:97008]	610.558021960322	-0.12022327899115	0.114043655681544	-1.05418647159876	0.291797552549237	0.502922877142813
ENSMUSG00000000902	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:1328366]	1323.95487705905	-0.0765884858871358	0.104261992677422	-0.734577231073017	0.462597008934944	0.664086463424972
ENSMUSG00000000903	Vpreb3	pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]	0.411874496191145	0.610889846871128	3.56177665203614	0.171512676551997	0.863820663683138	NA
ENSMUSG00000000915	Hip1r	huntingtin interacting protein 1 related [Source:MGI Symbol;Acc:MGI:1352504]	318.510118637954	0.182755507292521	0.141455876056111	1.29196122768366	0.196370572136133	0.390117751161292
ENSMUSG00000000916	Nsun5	NOL1/NOP2/Sun domain family, member 5 [Source:MGI Symbol;Acc:MGI:2140844]	403.756037361882	-0.0912579074513387	0.135239635378011	-0.674786701370954	0.499811290648541	0.695245344588837
ENSMUSG00000000934	Top1mt	DNA topoisomerase 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1920210]	125.059658457884	0.116364136178711	0.210786879183862	0.552046392210262	0.580916568876579	0.757030276974801
ENSMUSG00000000938	Hoxa10	homeobox A10 [Source:MGI Symbol;Acc:MGI:96171]	55.2541978811106	0.0676719106415619	0.318198476032971	0.212672013660273	0.831582797251435	0.9123916348465
ENSMUSG00000000942	Hoxa4	homeobox A4 [Source:MGI Symbol;Acc:MGI:96176]	34.8487060148058	-0.23366317566291	0.394144665716964	-0.592836072607675	0.553290863991675	0.737358338307595
ENSMUSG00000000957	Mmp14	matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900]	12659.5010499186	0.228514488372094	0.0694697834924534	3.28940838568927	0.00100398234882227	0.00841413110758677
ENSMUSG00000000958	Slc7a7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7 [Source:MGI Symbol;Acc:MGI:1337120]	41.1553545082549	-0.724811804916796	0.375521413980624	-1.93014773041463	0.0535885358486619	0.161587192418047
ENSMUSG00000000959	Oxa1l	oxidase assembly 1-like [Source:MGI Symbol;Acc:MGI:1916339]	735.464686832663	-0.141860440074836	0.111550082921882	-1.27171971870411	0.203472721904881	0.39786795814671
ENSMUSG00000000976	Heatr6	HEAT repeat containing 6 [Source:MGI Symbol;Acc:MGI:1919790]	806.969337863784	-0.081827984572725	0.106018097316366	-0.771830344479242	0.440214916889752	0.646121894144636
ENSMUSG00000000982	Ccl3	chemokine (C-C motif) ligand 3 [Source:MGI Symbol;Acc:MGI:98260]	40.8366356603943	1.01586207298867	0.355848302490603	2.85476161015406	0.00430691438464531	0.0252753024071968
ENSMUSG00000000983	Wfdc18	WAP four-disulfide core domain 18 [Source:MGI Symbol;Acc:MGI:107506]	0.91338081964585	2.32805643052448	2.59050869180511	0.898686979082185	0.368819414516924	NA
ENSMUSG00000001014	Icam4	intercellular adhesion molecule 4, Landsteiner-Wiener blood group [Source:MGI Symbol;Acc:MGI:1925619]	6.62113178901114	-0.961507777614774	0.906623705173339	-1.06053677190245	0.288900470183484	NA
ENSMUSG00000001016	Ilf2	interleukin enhancer binding factor 2 [Source:MGI Symbol;Acc:MGI:1915031]	1806.57864511249	0.0892068043594283	0.0883588899340556	1.00959625484211	0.31268876467392	0.523322371182237
ENSMUSG00000001017	Chtop	chromatin target of PRMT1 [Source:MGI Symbol;Acc:MGI:1913761]	3316.61165308913	0.0617493278473116	0.0820477667726672	0.752602176466336	0.451689009371238	0.656111207037633
ENSMUSG00000001018	Snapin	SNAP-associated protein [Source:MGI Symbol;Acc:MGI:1333745]	772.389641330384	0.394589848516526	0.105705998485475	3.7328993072304	0.000189288279795519	0.00226070644840995
ENSMUSG00000001020	S100a4	S100 calcium binding protein A4 [Source:MGI Symbol;Acc:MGI:1330282]	2026.78952201414	-0.0923341067032381	0.114416921611572	-0.806996949425876	0.419668240691456	0.627042464887965
ENSMUSG00000001021	S100a3	S100 calcium binding protein A3 [Source:MGI Symbol;Acc:MGI:1338849]	41.6549606630123	-0.241743246342226	0.355465306985573	-0.680075499891294	0.496456656674097	0.692904273866385
ENSMUSG00000001023	S100a5	S100 calcium binding protein A5 [Source:MGI Symbol;Acc:MGI:1338915]	9.20691758956512	0.0674489365605438	0.7497551721734	0.089961282114296	0.928317982425266	NA
ENSMUSG00000001025	S100a6	S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]	28118.6580214145	-0.256698823705067	0.103464607431232	-2.48103027767908	0.0131003244835074	0.0585362245334884
ENSMUSG00000001027	Scn4a	sodium channel, voltage-gated, type IV, alpha [Source:MGI Symbol;Acc:MGI:98250]	0.619592149884361	1.74175090202514	2.98557224858405	0.58338929927125	0.559631259735757	NA
ENSMUSG00000001029	Icam2	intercellular adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:96394]	8.47854968664177	0.377870196790628	0.776764983620828	0.486466569372394	0.626636402330742	NA
ENSMUSG00000001034	Mapk7	mitogen-activated protein kinase 7 [Source:MGI Symbol;Acc:MGI:1346347]	724.487301236965	-0.0823003788147869	0.104980939840914	-0.78395543933502	0.433066257703601	0.639943037619693
ENSMUSG00000001036	Epn2	epsin 2 [Source:MGI Symbol;Acc:MGI:1333766]	2402.72103357116	0.103900132320706	0.079496296894245	1.30698078250017	0.191219238292518	0.382752362399698
ENSMUSG00000001039	B9d1	B9 protein domain 1 [Source:MGI Symbol;Acc:MGI:1351471]	221.896503140377	-0.0436855626695239	0.172162341151281	-0.253746332545147	0.799691537005081	0.896717504465544
ENSMUSG00000001052	Sec24b	Sec24 related gene family, member B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2139764]	1649.63976842243	0.165606905482329	0.0882883824632968	1.87574968372736	0.0606896600897676	0.175909131241889
ENSMUSG00000001053	N4bp3	NEDD4 binding protein 3 [Source:MGI Symbol;Acc:MGI:2442218]	163.501526904793	-0.269270491850538	0.191925417972316	-1.40299546925764	0.160618190009624	0.344093149855473
ENSMUSG00000001054	Rmnd5b	required for meiotic nuclear division 5 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913339]	342.381839728678	-0.0843080925581454	0.143440336933218	-0.58775721223659	0.556695267639337	0.739566522814512
ENSMUSG00000001056	Nhp2	NHP2 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1098547]	1728.25966221069	-0.1724603197824	0.100422562223398	-1.71734634094226	0.0859159096318018	0.224530347631845
ENSMUSG00000001062	Vps9d1	VPS9 domain containing 1 [Source:MGI Symbol;Acc:MGI:1914143]	529.065204534303	-0.0213254045232228	0.119031378013386	-0.179157839547356	0.857813767216991	0.92682802387418
ENSMUSG00000001065	Zfp276	zinc finger protein (C2H2 type) 276 [Source:MGI Symbol;Acc:MGI:1888495]	411.863923509577	-0.105533314183013	0.130316663573057	-0.809822100178695	0.418042428860613	0.625627071370437
ENSMUSG00000001076	C1ql4	complement component 1, q subcomponent-like 4 [Source:MGI Symbol;Acc:MGI:3579909]	1.56853478291414	-2.1060760662487	2.08156836641335	-1.01177367038757	0.311646281797901	NA
ENSMUSG00000001082	Mfsd10	major facilitator superfamily domain containing 10 [Source:MGI Symbol;Acc:MGI:1915544]	809.156730883381	0.0121295230555846	0.108138702598561	0.11216634529649	0.910691513298859	0.95559524250635
ENSMUSG00000001089	Luzp1	leucine zipper protein 1 [Source:MGI Symbol;Acc:MGI:107629]	1119.05943259103	-0.165898449592241	0.10702894878072	-1.55003343938407	0.121133490157982	0.285982919455262
ENSMUSG00000001098	Kctd10	potassium channel tetramerisation domain containing 10 [Source:MGI Symbol;Acc:MGI:2141207]	1500.77744606531	-0.298917019766962	0.0953560998088755	-3.13474460853672	0.00172003786241901	0.0127347551271022
ENSMUSG00000001100	Poldip2	polymerase (DNA-directed), delta interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915061]	1460.57860531807	-0.277045689069926	0.101026051043501	-2.74231929495723	0.00610070072053182	0.0327862250269568
ENSMUSG00000001103	Sebox	SEBOX homeobox [Source:MGI Symbol;Acc:MGI:108012]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000001105	Ift20	intraflagellar transport 20 [Source:MGI Symbol;Acc:MGI:1915585]	417.29735999171	0.0883141857888712	0.132401971180689	0.667015641846819	0.504762142181508	0.699280795473905
ENSMUSG00000001119	Col6a1	collagen, type VI, alpha 1 [Source:MGI Symbol;Acc:MGI:88459]	13416.5645251298	-0.490455671430006	0.0683868514934932	-7.17178318227841	7.4027119400819e-13	1.10083743167511e-10
ENSMUSG00000001120	Pcbp3	poly(rC) binding protein 3 [Source:MGI Symbol;Acc:MGI:1890470]	246.876114167947	-0.048519382001491	0.15630779666554	-0.310409224853387	0.756249779954383	0.871755567079057
ENSMUSG00000001123	Lgals9	lectin, galactose binding, soluble 9 [Source:MGI Symbol;Acc:MGI:109496]	1335.50387785638	-0.169801133433897	0.0923265207926663	-1.83913714040207	0.0658950174635379	0.186354186474016
ENSMUSG00000001127	Araf	v-raf murine sarcoma 3611 viral oncogene homolog [Source:MGI Symbol;Acc:MGI:88065]	1025.66618893164	0.170422371502249	0.101185549041168	1.68425603376339	0.0921321983435441	0.236296478486956
ENSMUSG00000001128	Cfp	complement factor properdin [Source:MGI Symbol;Acc:MGI:97545]	277.447711594818	-0.182545219471559	0.158328450502821	-1.15295273143791	0.248929786514936	0.454408655204061
ENSMUSG00000001131	Timp1	tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752]	994.572353701396	0.235195735522593	0.118250396354533	1.98896361258222	0.0467052194525107	0.147277850013942
ENSMUSG00000001134	Uxt	ubiquitously expressed transcript [Source:MGI Symbol;Acc:MGI:1277988]	19.1754843177628	-0.521899650353427	0.528807233141789	-0.986937427562551	0.323673314577238	0.534734100793232
ENSMUSG00000001138	Cnnm3	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]	409.271124729926	-0.0216082982109157	0.133106335809427	-0.162338615059264	0.871039207547587	0.934125549718068
ENSMUSG00000001143	Lman2l	lectin, mannose-binding 2-like [Source:MGI Symbol;Acc:MGI:2443010]	425.294180048121	-0.418830584045936	0.129971418153515	-3.22248221952334	0.00127085053058816	0.010056295502915
ENSMUSG00000001150	Mcm3ap	minichromosome maintenance deficient 3 (S. cerevisiae) associated protein [Source:MGI Symbol;Acc:MGI:1930089]	1382.82884790287	-0.388225278715351	0.0947638624933086	-4.09676503786203	4.18963758571205e-05	0.000666950923239854
ENSMUSG00000001151	Pcnt	pericentrin (kendrin) [Source:MGI Symbol;Acc:MGI:102722]	835.08515667158	0.165655739908397	0.127305766015974	1.30124302372613	0.193175282861678	0.385528543243093
ENSMUSG00000001155	Ftcd	formiminotransferase cyclodeaminase [Source:MGI Symbol;Acc:MGI:1339962]	0.774246195165594	1.04177598504454	2.75262229211952	0.378466739889103	0.705083897211847	NA
ENSMUSG00000001156	Mxd1	MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908]	298.214575487508	0.191703258220551	0.14376581971192	1.33344113784965	0.182387079939597	0.372783605535338
ENSMUSG00000001157	Gmcl1	germ cell-less homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1345156]	592.196569568233	0.135304079113433	0.121126233554362	1.11705016446918	0.263972876936768	0.4717486493936
ENSMUSG00000001158	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868]	924.172120737636	0.320627675468839	0.114049963988137	2.81129133457851	0.00493430848945767	0.0281163353833864
ENSMUSG00000001166	Oas1c	2'-5' oligoadenylate synthetase 1C [Source:MGI Symbol;Acc:MGI:2149633]	48.0381535075898	-0.0627819123106895	0.337514073982004	-0.186012724062099	0.85243478311253	0.924785564526174
ENSMUSG00000001168	Oas1h	2'-5' oligoadenylate synthetase 1H [Source:MGI Symbol;Acc:MGI:2180853]	1.87993519017656	2.61026500204694	1.76424729841204	1.47953464596283	0.138997478752866	NA
ENSMUSG00000001173	Ocrl	oculocerebrorenal syndrome of Lowe [Source:MGI Symbol;Acc:MGI:109589]	777.22923047208	-0.0342808228210808	0.109948791747491	-0.311788990822293	0.755200891335607	0.871062217458799
ENSMUSG00000001175	Calm1	calmodulin 1 [Source:MGI Symbol;Acc:MGI:88251]	12132.0372274577	0.231145023024789	0.0734728873609364	3.14599073654594	0.0016552524825091	0.0123981257811523
ENSMUSG00000001211	Agpat3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:MGI Symbol;Acc:MGI:1336186]	1325.47028209788	-0.198130904084584	0.0893052416028983	-2.21858090889654	0.0265152495499992	0.09785924727987
ENSMUSG00000001225	Slc26a3	solute carrier family 26, member 3 [Source:MGI Symbol;Acc:MGI:107181]	0.647920988223471	-2.42997942661817	3.23365536999463	-0.75146518369464	0.452372746433862	NA
ENSMUSG00000001227	Sema6b	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:MGI Symbol;Acc:MGI:1202889]	571.113276198285	-0.324488820986082	0.119515861265071	-2.71502725706346	0.00662703158727909	0.0350585783840699
ENSMUSG00000001228	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]	1849.15068816069	-0.185690067395795	0.082560402595881	-2.24914198038394	0.0245034643999889	0.0927935543147406
ENSMUSG00000001229	Dpp9	dipeptidylpeptidase 9 [Source:MGI Symbol;Acc:MGI:2443967]	1757.0408119811	-0.0393812422228103	0.0935692979301732	-0.420877820972846	0.673844301508396	0.820209364403412
ENSMUSG00000001240	Ramp2	receptor (calcitonin) activity modifying protein 2 [Source:MGI Symbol;Acc:MGI:1859650]	264.714043197676	-0.380359910759898	0.157833327230546	-2.40988337149042	0.0159576207887021	0.0679570261114392
ENSMUSG00000001247	Lsr	lipolysis stimulated lipoprotein receptor [Source:MGI Symbol;Acc:MGI:1927471]	18.4186147567983	-0.229189062254601	0.535547049961743	-0.427953178476053	0.668685209215674	0.816692254591041
ENSMUSG00000001248	Gramd1a	GRAM domain containing 1A [Source:MGI Symbol;Acc:MGI:105490]	844.512870682101	-0.0328094720804415	0.106025729433674	-0.30944820899314	0.756980603191279	0.87212976902064
ENSMUSG00000001249	Hpn	hepsin [Source:MGI Symbol;Acc:MGI:1196620]	0.603096760323954	-0.16192598264723	2.94061906068838	-0.0550652700351212	0.956086464642785	NA
ENSMUSG00000001270	Ckb	creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]	80.6499989970953	-0.331918278270853	0.289540702592641	-1.14636137613382	0.251645657066546	0.457176272686153
ENSMUSG00000001280	Sp1	trans-acting transcription factor 1 [Source:MGI Symbol;Acc:MGI:98372]	3174.2280840148	-0.295146880592674	0.100386239242104	-2.9401129360057	0.00328092637105675	0.0207616067299772
ENSMUSG00000001281	Itgb7	integrin beta 7 [Source:MGI Symbol;Acc:MGI:96616]	3776.99594523617	0.0356497120184061	0.0749310880508602	0.475766640332362	0.634240638609932	0.792653946987776
ENSMUSG00000001285	Myg1	melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864]	977.326071974208	-0.270586447510388	0.105820256679365	-2.55703828360824	0.0105567598517808	0.0496257246077929
ENSMUSG00000001288	Rarg	retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]	2140.60869453073	-0.196707035277724	0.0833215015773717	-2.36081961503134	0.0182345977731476	0.0745125456302594
ENSMUSG00000001289	Pfdn5	prefoldin 5 [Source:MGI Symbol;Acc:MGI:1928753]	675.008246699288	0.0908787597317726	0.110085058138838	0.825532195451607	0.409069512051833	0.61776979459189
ENSMUSG00000001300	Efnb2	ephrin B2 [Source:MGI Symbol;Acc:MGI:105097]	835.210292930009	0.375100942073906	0.108459104447852	3.45845509220721	0.000543282835386306	0.00511566864455646
ENSMUSG00000001305	Rrp15	ribosomal RNA processing 15 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914473]	796.263152897447	0.316155688821932	0.105550485420467	2.99530303022773	0.00274172312719299	0.0181304619376309
ENSMUSG00000001313	Rnd2	Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]	191.254153877051	-0.396764833255345	0.17570899061318	-2.25807929275978	0.0239407163778127	0.091343271436498
ENSMUSG00000001323	Srr	serine racemase [Source:MGI Symbol;Acc:MGI:1351636]	274.282049333617	-0.142978969309014	0.151365854970595	-0.944591957920695	0.344867234333335	0.555670065467849
ENSMUSG00000001333	Sync	syncoilin [Source:MGI Symbol;Acc:MGI:1916078]	109.249729547921	-0.0826181724824711	0.227098748176045	-0.363798449555637	0.716008520508175	0.844636538558256
ENSMUSG00000001334	Fndc5	fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:1917614]	2.21654908507502	-0.196476448334747	1.57717813249308	-0.124574671869291	0.900860281087763	NA
ENSMUSG00000001348	Acp5	acid phosphatase 5, tartrate resistant [Source:MGI Symbol;Acc:MGI:87883]	132.796092815954	0.247366895817239	0.213583340358775	1.1581750496163	0.246792608071588	0.451995954164155
ENSMUSG00000001349	Cnn1	calponin 1 [Source:MGI Symbol;Acc:MGI:104979]	3.60312401837194	0.441374588116478	1.14814821210791	0.384423006944502	0.700664951060532	NA
ENSMUSG00000001366	Fbxo9	f-box protein 9 [Source:MGI Symbol;Acc:MGI:1918788]	326.386132432109	-0.195963852768375	0.142536794355421	-1.37482994236374	0.169184172905786	0.355677660581908
ENSMUSG00000001376	Ccdc132	coiled-coil domain containing 132 [Source:MGI Symbol;Acc:MGI:1920538]	854.636542153257	0.124706134869446	0.108406333282945	1.1503583886004	0.249996291269635	0.455433894131343
ENSMUSG00000001380	Hars	histidyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:108087]	1854.63602985172	0.0693554407231666	0.0917165182753698	0.75619356280985	0.449533151692827	0.654061796327896
ENSMUSG00000001383	Zmat2	zinc finger, matrin type 2 [Source:MGI Symbol;Acc:MGI:1913742]	1668.4364044812	0.0219749070014645	0.0886278138812811	0.247945944270953	0.804176231159867	0.898325848549232
ENSMUSG00000001403	Ube2c	ubiquitin-conjugating enzyme E2C [Source:MGI Symbol;Acc:MGI:1915862]	1100.20164989107	0.324923728259093	0.111907619685589	2.90349959343238	0.00369017449963754	0.0224093564982969
